timestamp,bin_id,ward,area_type,bin_capacity_liters,bin_location_lat,bin_location_lon,day_of_week,hour_of_day,is_weekend,is_holiday,time_since_last_pickup,bin_fill_percent
2025-08-24 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,8,True,False,12,1
2025-08-24 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,9,True,False,1,4
2025-08-24 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,10,True,False,2,4
2025-08-24 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,11,True,False,3,4
2025-08-24 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,12,True,False,4,4
2025-08-24 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,13,True,False,5,4
2025-08-24 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,14,True,False,6,4
2025-08-24 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,15,True,False,7,4
2025-08-24 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,16,True,False,8,4
2025-08-24 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,17,True,False,9,4
2025-08-24 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,18,True,False,10,4
2025-08-24 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,19,True,False,11,4
2025-08-24 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,20,True,False,12,4
2025-08-24 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,21,True,False,1,0
2025-08-24 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,22,True,False,2,0
2025-08-24 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,23,True,False,3,0
2025-08-25 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,0,False,False,4,0
2025-08-25 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,1,False,False,5,0
2025-08-25 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,2,False,False,6,0
2025-08-25 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,3,False,False,7,0
2025-08-25 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,4,False,False,8,0
2025-08-25 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,5,False,False,9,0
2025-08-25 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,6,False,False,10,0
2025-08-25 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,7,False,False,11,0
2025-08-25 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,8,False,False,12,0
2025-08-25 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,9,False,False,1,12
2025-08-25 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,10,False,False,2,17
2025-08-25 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,11,False,False,3,22
2025-08-25 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,12,False,False,4,33
2025-08-25 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,13,False,False,5,38
2025-08-25 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,14,False,False,6,42
2025-08-25 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,15,False,False,7,47
2025-08-25 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,16,False,False,8,51
2025-08-25 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,17,False,False,9,57
2025-08-25 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,18,False,False,10,63
2025-08-25 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,19,False,False,11,63
2025-08-25 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,20,False,False,12,63
2025-08-25 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,21,False,False,1,1
2025-08-25 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,22,False,False,2,1
2025-08-25 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,23,False,False,3,1
2025-08-26 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,0,False,False,4,1
2025-08-26 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,1,False,False,5,1
2025-08-26 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,2,False,False,6,1
2025-08-26 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,3,False,False,7,1
2025-08-26 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,4,False,False,8,1
2025-08-26 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,5,False,False,9,1
2025-08-26 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,6,False,False,10,1
2025-08-26 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,7,False,False,11,1
2025-08-26 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,8,False,False,12,1
2025-08-26 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,9,False,False,1,8
2025-08-26 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,10,False,False,2,18
2025-08-26 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,11,False,False,3,23
2025-08-26 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,12,False,False,4,33
2025-08-26 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,13,False,False,5,39
2025-08-26 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,14,False,False,6,50
2025-08-26 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,15,False,False,7,59
2025-08-26 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,16,False,False,8,64
2025-08-26 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,17,False,False,9,73
2025-08-26 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,18,False,False,10,79
2025-08-26 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,19,False,False,11,79
2025-08-26 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,20,False,False,12,79
2025-08-26 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,21,False,False,1,3
2025-08-26 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,22,False,False,2,3
2025-08-26 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,23,False,False,3,3
2025-08-27 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,0,False,False,4,3
2025-08-27 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,1,False,False,5,3
2025-08-27 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,2,False,False,6,3
2025-08-27 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,3,False,False,7,3
2025-08-27 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,4,False,False,8,3
2025-08-27 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,5,False,False,9,3
2025-08-27 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,6,False,False,10,3
2025-08-27 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,7,False,False,11,3
2025-08-27 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,8,False,False,12,3
2025-08-27 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,9,False,False,1,12
2025-08-27 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,10,False,False,2,20
2025-08-27 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,11,False,False,3,27
2025-08-27 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,12,False,False,4,32
2025-08-27 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,13,False,False,5,44
2025-08-27 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,14,False,False,6,51
2025-08-27 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,15,False,False,7,55
2025-08-27 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,16,False,False,8,63
2025-08-27 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,17,False,False,9,68
2025-08-27 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,18,False,False,10,77
2025-08-27 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,19,False,False,11,77
2025-08-27 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,20,False,False,12,77
2025-08-27 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,21,False,False,1,4
2025-08-27 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,22,False,False,2,4
2025-08-27 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,23,False,False,3,4
2025-08-28 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,0,False,False,4,4
2025-08-28 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,1,False,False,5,4
2025-08-28 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,2,False,False,6,4
2025-08-28 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,3,False,False,7,4
2025-08-28 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,4,False,False,8,4
2025-08-28 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,5,False,False,9,4
2025-08-28 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,6,False,False,10,4
2025-08-28 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,7,False,False,11,4
2025-08-28 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,8,False,False,12,4
2025-08-28 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,9,False,False,1,14
2025-08-28 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,10,False,False,2,21
2025-08-28 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,11,False,False,3,27
2025-08-28 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,12,False,False,4,31
2025-08-28 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,13,False,False,5,38
2025-08-28 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,14,False,False,6,46
2025-08-28 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,15,False,False,7,57
2025-08-28 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,16,False,False,8,67
2025-08-28 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,17,False,False,9,77
2025-08-28 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,18,False,False,10,89
2025-08-28 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,19,False,False,11,89
2025-08-28 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,20,False,False,12,89
2025-08-28 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,21,False,False,1,3
2025-08-28 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,22,False,False,2,3
2025-08-28 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,23,False,False,3,3
2025-08-29 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,0,False,False,4,3
2025-08-29 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,1,False,False,5,3
2025-08-29 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,2,False,False,6,3
2025-08-29 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,3,False,False,7,3
2025-08-29 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,4,False,False,8,3
2025-08-29 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,5,False,False,9,3
2025-08-29 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,6,False,False,10,3
2025-08-29 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,7,False,False,11,3
2025-08-29 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,8,False,False,12,3
2025-08-29 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,9,False,False,1,10
2025-08-29 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,10,False,False,2,21
2025-08-29 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,11,False,False,3,27
2025-08-29 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,12,False,False,4,31
2025-08-29 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,13,False,False,5,38
2025-08-29 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,14,False,False,6,43
2025-08-29 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,15,False,False,7,49
2025-08-29 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,16,False,False,8,60
2025-08-29 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,17,False,False,9,68
2025-08-29 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,18,False,False,10,74
2025-08-29 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,19,False,False,11,74
2025-08-29 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,20,False,False,12,74
2025-08-29 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,21,False,False,1,1
2025-08-29 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,22,False,False,2,1
2025-08-29 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Friday,23,False,False,3,1
2025-08-30 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,0,True,False,4,1
2025-08-30 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,1,True,False,5,1
2025-08-30 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,2,True,False,6,1
2025-08-30 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,3,True,False,7,1
2025-08-30 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,4,True,False,8,1
2025-08-30 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,5,True,False,9,1
2025-08-30 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,6,True,False,10,1
2025-08-30 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,7,True,False,11,1
2025-08-30 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,8,True,False,12,1
2025-08-30 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,9,True,False,1,3
2025-08-30 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,10,True,False,2,3
2025-08-30 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,11,True,False,3,3
2025-08-30 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,12,True,False,4,3
2025-08-30 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,13,True,False,5,3
2025-08-30 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,14,True,False,6,3
2025-08-30 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,15,True,False,7,3
2025-08-30 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,16,True,False,8,3
2025-08-30 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,17,True,False,9,3
2025-08-30 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,18,True,False,10,3
2025-08-30 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,19,True,False,11,3
2025-08-30 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,20,True,False,12,3
2025-08-30 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,21,True,False,1,1
2025-08-30 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,22,True,False,2,1
2025-08-30 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Saturday,23,True,False,3,1
2025-08-31 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,0,True,False,4,1
2025-08-31 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,1,True,False,5,1
2025-08-31 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,2,True,False,6,1
2025-08-31 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,3,True,False,7,1
2025-08-31 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,4,True,False,8,1
2025-08-31 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,5,True,False,9,1
2025-08-31 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,6,True,False,10,1
2025-08-31 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,7,True,False,11,1
2025-08-31 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,8,True,False,12,1
2025-08-31 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,9,True,False,1,4
2025-08-31 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,10,True,False,2,4
2025-08-31 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,11,True,False,3,4
2025-08-31 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,12,True,False,4,4
2025-08-31 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,13,True,False,5,4
2025-08-31 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,14,True,False,6,4
2025-08-31 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,15,True,False,7,4
2025-08-31 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,16,True,False,8,4
2025-08-31 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,17,True,False,9,4
2025-08-31 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,18,True,False,10,4
2025-08-31 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,19,True,False,11,4
2025-08-31 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,20,True,False,12,4
2025-08-31 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,21,True,False,1,4
2025-08-31 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,22,True,False,2,4
2025-08-31 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Sunday,23,True,False,3,4
2025-09-01 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,0,False,False,4,4
2025-09-01 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,1,False,False,5,4
2025-09-01 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,2,False,False,6,4
2025-09-01 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,3,False,False,7,4
2025-09-01 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,4,False,False,8,4
2025-09-01 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,5,False,False,9,4
2025-09-01 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,6,False,False,10,4
2025-09-01 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,7,False,False,11,4
2025-09-01 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,8,False,False,12,4
2025-09-01 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,9,False,False,1,11
2025-09-01 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,10,False,False,2,20
2025-09-01 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,11,False,False,3,28
2025-09-01 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,12,False,False,4,39
2025-09-01 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,13,False,False,5,45
2025-09-01 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,14,False,False,6,50
2025-09-01 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,15,False,False,7,55
2025-09-01 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,16,False,False,8,66
2025-09-01 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,17,False,False,9,74
2025-09-01 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,18,False,False,10,85
2025-09-01 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,19,False,False,11,85
2025-09-01 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,20,False,False,12,85
2025-09-01 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,21,False,False,1,5
2025-09-01 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,22,False,False,2,5
2025-09-01 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Monday,23,False,False,3,5
2025-09-02 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,0,False,True,4,5
2025-09-02 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,1,False,True,5,5
2025-09-02 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,2,False,True,6,5
2025-09-02 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,3,False,True,7,5
2025-09-02 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,4,False,True,8,5
2025-09-02 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,5,False,True,9,5
2025-09-02 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,6,False,True,10,5
2025-09-02 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,7,False,True,11,5
2025-09-02 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,8,False,True,12,5
2025-09-02 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,9,False,True,1,19
2025-09-02 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,10,False,True,2,38
2025-09-02 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,11,False,True,3,48
2025-09-02 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,12,False,True,4,71
2025-09-02 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,13,False,True,5,93
2025-09-02 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,14,False,True,6,100
2025-09-02 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,15,False,True,7,100
2025-09-02 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,16,False,True,8,100
2025-09-02 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,17,False,True,9,100
2025-09-02 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,18,False,True,10,100
2025-09-02 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,19,False,True,11,100
2025-09-02 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,20,False,True,12,100
2025-09-02 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,21,False,True,1,1
2025-09-02 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,22,False,True,2,1
2025-09-02 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Tuesday,23,False,True,3,1
2025-09-03 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,0,False,False,4,1
2025-09-03 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,1,False,False,5,1
2025-09-03 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,2,False,False,6,1
2025-09-03 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,3,False,False,7,1
2025-09-03 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,4,False,False,8,1
2025-09-03 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,5,False,False,9,1
2025-09-03 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,6,False,False,10,1
2025-09-03 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,7,False,False,11,1
2025-09-03 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,8,False,False,12,1
2025-09-03 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,9,False,False,1,10
2025-09-03 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,10,False,False,2,21
2025-09-03 11:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,11,False,False,3,26
2025-09-03 12:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,12,False,False,4,34
2025-09-03 13:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,13,False,False,5,44
2025-09-03 14:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,14,False,False,6,54
2025-09-03 15:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,15,False,False,7,63
2025-09-03 16:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,16,False,False,8,74
2025-09-03 17:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,17,False,False,9,78
2025-09-03 18:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,18,False,False,10,88
2025-09-03 19:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,19,False,False,11,88
2025-09-03 20:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,20,False,False,12,88
2025-09-03 21:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,21,False,False,1,3
2025-09-03 22:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,22,False,False,2,3
2025-09-03 23:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Wednesday,23,False,False,3,3
2025-09-04 00:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,0,False,False,4,3
2025-09-04 01:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,1,False,False,5,3
2025-09-04 02:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,2,False,False,6,3
2025-09-04 03:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,3,False,False,7,3
2025-09-04 04:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,4,False,False,8,3
2025-09-04 05:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,5,False,False,9,3
2025-09-04 06:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,6,False,False,10,3
2025-09-04 07:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,7,False,False,11,3
2025-09-04 08:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,8,False,False,12,3
2025-09-04 09:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,9,False,False,1,12
2025-09-04 10:00:00,135,F/North,Commercial,1100,19.0103,72.8625,Thursday,10,False,False,2,23
